Smiles,Change-Energy
NCC=C,-47.81083999999999
NC1CCCCC1,-86.62872999999979
CCCCN,-66.14324999999997
CCNCC,-65.86676999999997
CCCCCN,-78.89629999999988
CCCCCCN,-91.37795000000006
CCCCNCCCC,-116.6637699999976
CCN(CC)CC,-91.03779000000007
C=CCNCC=C,-79.78092000000005
CNC,-40.546010000000024
NCCO,-46.03378000000009
CCCNCCC,-91.26528000000008
Nc1ccccc1,-71.23131000000002
Nc1ccccc1[N+]([O-])=O,-85.07718999999952
CCN(CC)c1ccccc1,-121.31997999999815
Nc1ccc(cc1Cl)c2ccc(N)c(Cl)c2,-136.62701999999902
Nc1ccc(cc1)c2ccc(N)cc2,-137.85273999999868
Nc1ccccc1Cl,-70.41560999999909
Cc1ccccc1N,-84.01470999999947
Nc1ccccc1N,-81.91643999999907
Nc1ccccc1O,-76.5373399999994
Nc1ccc(Cl)c(Cl)c1,-69.93806999999924
Nc1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O,-103.6636000000003
Nc1cccc(c1)[N+]([O-])=O,-84.92270999999937
Nc1ccc(cc1)[N+]([O-])=O,-85.0835999999997
CNc1ccccc1,-83.63494999999944
Nc1ccc(Cc2ccc(N)cc2)cc1,-150.4747799999982
Nc1ccc(Cl)cc1,-70.62744999999927
Cc1ccc(N)cc1,-84.05635999999959
Nc1ccc(N)cc1,-82.14220999999907
Nc1cccc(Cl)c1,-70.65830999999912
Cc1cccc(N)c1,-84.10498999999959
Nc1cccc(N)c1,-82.33073999999897
COc1cc(ccc1N)c2ccc(N)c(OC)c2,-172.94195999999874
CN(C)c1ccccc1,-96.01406999999857
N(c1ccccc1)c2ccccc2,-126.54701999999857
COc1ccc(C=O)cc1,-90.65693999999917
Nc1ccc(O)cc1,-76.60780999999929
Nc1ccc(Cl)cc1Cl,-69.96800999999914
Nc1cccc(O)c1,-76.77617999999916
Nc1cc(Cl)cc(Cl)c1,-70.03568999999925
Nc1c(Cl)cc(Cl)cc1Cl,-69.27190999999925
Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,-92.79169999999976
Oc1c(Cl)cc(Cl)c(Cl)c1Cl,-62.71423999999934
CC(C)(c1ccc(O)cc1)c2ccc(O)cc2,-164.6000499999982
Oc1c(Cl)cccc1Cl,-64.24775999999952
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-61.88308999999936
Oc1c(Cl)cc(Cl)cc1Cl,-63.530899999999534
Oc1ccccc1[N+]([O-])=O,-79.46101999999928
Oc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-106.3141800000003
CC(C)c1ccc(C)cc1O,-116.65444999999839
CCc1ccccc1O,-91.12044999999875
COc1ccccc1O,-83.10491999999907
Oc1ccccc1c2ccccc2,-121.28890999999862
COc1cccc(OC)c1O,-100.66599999999858
Oc1ccc(cc1)c2ccccc2,-121.27119999999876
Cc1ccccc1O,-78.4853299999993
Oc1ccccc1Cl,-65.01085999999941
Cc1ccc(O)cc1C,-91.32778999999869
Cc1ccc(C)c(O)c1,-91.34642999999869
Oc1cc(Cl)c(Cl)cc1Cl,-63.526869999999455
Oc1ccc(Cl)cc1Cc2cc(Cl)ccc2O,-138.00187999999935
CC(C)(C)c1ccc(O)cc1,-116.44674999999849
Oc1ccc(cc1)[N+]([O-])=O,-79.42743999999925
Cc1ccc(O)c(C)c1,-91.32432999999878
Oc1ccc(Br)cc1,-64.27935999999954
Cc1ccc(O)cc1,-78.38130999999929
Oc1ccc(Cl)cc1,-65.04472999999939
Cc1cccc(O)c1,-78.55280999999924
Oc1cccc(Cl)c1,-64.91218999999933
Oc1cccc(O)c1,-71.18298999999934
Cc1cc(C)cc(O)c1,-91.27732999999876
Oc1cc(O)cc(O)c1,-76.74454999999944
Oc1ccccc1,-65.53538999999978
Oc1c(Br)cc(Br)cc1Br,-61.24220999999989
Cc1ccc(O)c(c1)[N+]([O-])=O,-92.29739999999924
Oc1ccccc1O,-71.0173899999993
Oc1ccc(Cl)cc1Cl,-64.27343999999948
COc1cc(C=O)ccc1O,-95.83565999999905
CCc1ccc(O)cc1,-91.15381999999865
Oc1ccc(C=O)cc1,-78.43507999999906
CCCCCCc1ccc(O)cc1O,-147.24921999999788
COc1ccc(O)cc1,-83.27745999999887
Oc1cc(ccc1[N+]([O-])=O)[N+]([O-])=O,-92.69835999999987
Oc1ccc(cc1[N+]([O-])=O)C(F)(F)F,-94.45141999999944
Oc1cc(F)ccc1[N+]([O-])=O,-79.79947999999922
Cc1cc(C)c(O)c(C)c1,-104.13237999999865
Cc1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O,-105.88184999999977
Oc1cccc(c1)[N+]([O-])=O,-79.1760699999993
Oc1c(cccc1[N+]([O-])=O)[N+]([O-])=O,-92.84832999999979
Oc1cccc(Cl)c1Cl,-64.23949999999945
Cc1cccc(C)c1O,-91.29687999999874
Oc1cc(Cl)ccc1Cl,-64.35386999999946
Oc1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O,-92.6584399999997
Oc1cccc(Br)c1,-64.13441999999964
Oc1cc(Cl)cc(Cl)c1,-64.4004199999995
Oc1cccc(O)c1[N+]([O-])=O,-84.83401999999933
Oc1ccc(Br)cc1Br,-62.76015999999959
Oc1ccc(cc1[N+]([O-])=O)c2ccccc2,-134.77980999999954
Oc1c(Cl)ccc(Cl)c1Cl,-63.50797999999941
COc1ccc(O)c(c1)[N+]([O-])=O,-96.73948999999949
Cc1cc(Cl)ccc1O,-77.8618099999992
Cc1ccc(C)c(O)c1C,-104.09674999999879
Cc1cc(O)ccc1[N+]([O-])=O,-92.2779699999992
Oc1ccc(C=O)cc1[N+]([O-])=O,-91.9144199999996
CCC(C)c1ccc(O)c(c1)[N+]([O-])=O,-130.00246999999854
Cc1cccc(O)c1[N+]([O-])=O,-92.06035999999949
Cc1cc(O)c(cc1Cl)[N+]([O-])=O,-91.68480999999927
CC(O)C(O)=O,-54.31548999999927
CCCCCCCCCCCCCCCC(O)=O,-213.52128999999604
OC=O,-23.413270000000008
CC(O)=O,-36.42141000000015
OC(=O)C(Cl)(Cl)Cl,-33.489399999999925
OC(=O)C(O)(c1ccccc1)c2ccccc2,-152.25953999999908
CC12[C@@H](O)C=C[C@@]3(OC1=O)[C@@H]4CC[C@]5(O)C[C@]4(CC5=C)[C@H]([C@H]23)C(O)=O,-231.55114000000236
OC(=O)CC(O)(CC(O)=O)C(O)=O,-104.3481099999999
CCC(O)=O,-49.04954000000009
OC(=O)CCl,-35.42685999999981
CC(C)C(O)=O,-61.71508999999924
CC(=C)C(O)=O,-56.033539999999455
OC(=O)C(Cl)Cl,-34.44567999999981
CCC(Br)C(O)=O,-60.13660999999957
OC(=O)Cc1cccc2ccccc12,-127.18395999999849
OC(=O)Cc1c[nH]c2ccccc12,-117.75296999999908
CCC(CC)C(O)=O,-87.03746999999883
OC(C(O)=O)c1ccccc1,-96.95633999999859
Cc1cc(Cl)ccc1OCC(O)=O,-108.7288999999996
OC(=O)C1CCCCC1,-94.76236999999833
CCCC(CCC)C(O)=O,-112.34107999999807
OC(=O)Cc1ccccc1,-91.76690999999892
CCCC(O)=O,-61.742659999999205
CCCCC(O)=O,-74.37020999999868
OC(=O)CCC(O)=O,-67.75763999999936
OC(=O)\C=C\C(O)=O,-61.9370299999996
C/C=C/C=C/C(O)=O,-75.88803999999936
OC(=O)CCCC(O)=O,-80.50295999999912
OC(=O)CCCCCC(O)=O,-105.86555999999882
CCCCCCCCC(O)=O,-125.00826999999822
CCCCCCCCCCC(O)=O,-150.2682899999977
OC(=O)CCCCCCCCC=C,-144.6421099999975
OC(=O)C(c1ccccc1)c2ccccc2,-147.0542999999984
OC(=O)COc1ccccc1,-96.55296999999882
OC(=O)COc1ccc(Cl)cc1,-95.90044999999873
OC(=O)CCCCCCCC(O)=O,-131.17552999999816
OC(=O)CCCCC(O)=O,-93.20044999999891
CCCCCCCC(O)=O,-112.33340999999815
OC(=O)\C=C\c1ccccc1,-98.82771999999886
CCCCCC(O)=O,-87.04723999999874
CCCCCCCCCCCC(O)=O,-163.00935999999732
CCCCC(CC)C(O)=O,-112.19942999999807
CCCCCCCCCC(O)=O,-137.70230999999785
OC(=O)CNC(=O)c1ccccc1,-115.64405999999872
OC(=O)CCc1ccccc1,-104.52461999999856
OCC(C(O)=O)c1ccccc1,-109.67471999999908
CCCCCCCCCCCCCC(O)=O,-188.25437999999667
OC(=O)COc1ccc(Cl)c(Cl)c1,-95.08636999999952
CC(O)C(O)=O,-54.29543999999942
OC(=O)COc1ccccc1Cl,-95.81546999999864
OC(=O)\C=C\c1ccccc1,-98.84915999999909
COc1ccc(\C=C\C(O)=O)cc1,-116.55749999999901
C/C=C/C(O)=O,-56.12514999999962
OC(CC(O)=O)C(O)=O,-72.96522999999934
CC(=O)Oc1ccccc1C(O)=O,-110.21745999999894
OC(=O)c1cc(Cl)cc(Cl)c1,-77.64939999999933
OC(=O)c1ccc(Cl)c(Cl)c1,-77.61905999999908
OC(=O)c1ccncc1,-77.05920999999968
OC(=O)c1ccc(cc1)[N+]([O-])=O,-92.6347899999996
Nc1ccc(C(O)=O)c(O)c1,-95.59716999999908
OC(=O)c1ccccc1,-79.03120999999919
OC(=O)c1ccccc1O,-84.36217999999917
OC(=O)c1ccc(Cl)cc1,-78.3932799999991
OC(=O)c1cccc2ccccc12,-114.439519999999
OC(=O)c1cscc1,-61.939709999999415
OC(=O)c1occc1,-63.21794999999953
OC(=O)c1ccccc1I,-76.88883999999939
OC(=O)c1ccccc1C(O)=O,-97.62245999999914
OC(=O)c1ccc2ccccc2c1,-114.51489999999876
CC(C)(C)c1ccc(cc1)C(O)=O,-129.86118999999826
Cc1cccc(c1)C(O)=O,-91.88858999999913
Nc1cccc(c1)C(O)=O,-90.02904999999917
OC(=O)c1cccc(O)c1,-84.3189799999991
OC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O,-106.11230999999998
OC(=O)c1ccc(O)c(O)c1,-89.65192999999954
Cc1ccc(cc1)C(O)=O,-91.9200799999992
OC(=O)c1ccc(O)cc1,-84.56261999999947
COc1ccc(cc1)C(O)=O,-96.79253999999924
Cc1ccccc1C(O)=O,-91.89098999999895
OC(=O)c1ccccc1Cl,-78.30752999999912
Nc1ccccc1C(O)=O,-90.23564999999915
COc1cc(ccc1O)C(O)=O,-101.96443999999927
OC(=O)c1cccc(c1)C(O)=O,-97.82956999999895
OC(=O)c1cccc(c1)[N+]([O-])=O,-92.64361999999934
Nc1cc(Cl)cc(C(O)=O)c1Cl,-88.65814
OC(=O)c1cc(O)c(O)c(O)c1,-95.03001999999924
Nc1ccc(cc1)C(O)=O,-90.17989999999918
OC(=O)c1c(O)cccc1O,-90.05787999999939
OC(=O)c1ccccc1F,-79.56043999999952
OC(=O)c1cccc(F)c1,-79.57477999999945
OC(=O)c1ccc(F)cc1,-79.64080999999942
OC(=O)c1ccccc1c2ccccc2C(O)=O,-153.25045999999884
OC(=O)c1cc(O)ccc1O,-89.89361999999892
OC(=O)c1cccc(Cl)c1,-78.36716999999929
CC(C)c1ccc(cc1)C(O)=O,-117.22337999999857
OC(=O)c1ccccc1[N+]([O-])=O,-92.44151999999941
COc1ccccc1C(O)=O,-96.60074999999935
OC(=O)c1cccc(Br)c1,-77.59176999999954
OC(=O)c1ccc(Br)cc1,-77.61283999999931
OC(=O)c1cccc(c1C(O)=O)[N+]([O-])=O,-111.03776999999992
OC(=O)c1cccc(I)c1,-77.04077999999936
OC(=O)c1ccc(I)cc1,-77.0553499999992
CN(C)c1ccc(cc1)C(O)=O,-114.96310999999857
OC(=O)c1c2ccccc2cc3ccccc13,-149.67016999999896
OCCc1ccccc1,-90.88252999999872
CCO,-35.441440000000064
CO,-22.636929999999946
CC(C)O,-48.34126000000003
CCCO,-48.14571999999998
CCCCO,-60.75826999999993
CCCCCO,-73.30754999999998
CC(C)(C)O,-61.117640000000044
CC(C)(C)CO,-73.44960999999991
CCC(C)(C)O,-73.71695
CC(C)CO,-60.81089000000009
CCC(C)O,-60.94997000000001
OCc1ccccc1O,-83.62386999999899
OC(c1ccccc1)c2ccccc2,-133.69181999999864
OCc1ccccc1,-78.23587999999927
OCC=C,-42.39090999999996
OCC#C,-36.4820299999999
OC1CCCCC1,-81.36768999999913
CCCCCCO,-86.0973799999988
CCCCCCCO,-98.72853999999823
CCCCCCCCO,-111.4254899999978
CCCCCCCCCCO,-136.69471999999743
CCCCCCCCCCCCO,-161.95032999999694
CC(C)(O)C#C,-62.084330000000016
OCCCc1ccccc1,-103.57822999999873
OCCOc1ccccc1,-95.87752999999908
CC(C)CCO,-73.46002999999995
CCCCCCC(C)O,-111.52684999999792
CCC(C)CO,-73.45255999999995
CCCCCCCCCO,-124.00810999999771
OCCF,-35.70300999999995
CC(O)C(C)(C)C,-86.32892999999876
CCCCCC(C)O,-98.92249999999832
CCC(O)CC,-73.59561000000008
Cc1ccc(CO)cc1,-91.06769999999891
CCCC(O)CCC,-98.86005999999838
CCCCC(O)CC,-98.85760999999843
CC1CCC(O)CC1,-93.84691999999859
CC(C)C(C)O,-73.57544000000007
CCCC(O)CC,-86.181499999999
OCC[N+]([O-])=O,-49.07435999999939
CCCCC(C)O,-86.24781999999891
CCCC(C)O,-73.6480100000001
OCc1c(Cl)cccc1Cl,-76.94813999999928
C=O,-17.104210000000027
CCCCCC=O,-80.81917999999905
CC=O,-30.23842000000013
ClC(Cl)(Cl)C=O,-27.495299999999816
O=Cc1occc1,-57.180279999999364
[O-][N+](=O)c1cccc(C=O)c1,-86.56623999999942
O=Cc1ccccc1,-72.90965999999958
Oc1cccc(C=O)c1,-78.35403999999926
O=C/C=C/c1ccccc1,-92.69849999999927
C=CC=O,-37.04561000000001
O=Cc1ccc2OCOc2c1,-90.54226999999901
CCC=O,-42.903919999999964
CCCC=O,-55.559700000000134
[O-][N+](=O)c1ccccc1C=O,-86.45851999999945
[O-][N+](=O)c1ccc(C=O)cc1,-86.52637999999956
COC(C)=O,-48.63374999999997
COC(=O)C(C)=C,-68.23420999999917
CCOC(=O)c1ccccc1C(=O)OCC,-147.66052999999874
CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,-196.94096999999783
CCCCOC(=O)c1ccccc1C(=O)OCCCC,-198.25814999999832
CCCCOC(=O)c1ccccc1C(=O)OCc2ccccc2,-215.6484799999989
COC(=O)c1ccccc1,-91.23953999999912
COC(=O)c1cccnc1,-89.35223999999903
CCOC(=O)c1ccccc1,-104.03761999999891
CCOC(=O)c1ccc(N)cc1,-115.16940999999906
CCCOC(=O)c1ccc(N)cc1,-127.7902299999987
CCCOC(=O)c1ccc(O)cc1,-122.19545999999858
CCCCOC(=O)c1ccc(O)cc1,-134.8596899999984
COC(=O)C=C,-55.41593999999941
O=C1CCCO1,-56.21238999999946
CCOC(=O)C(C)=C,-81.03962999999908
CC(C)COC(=O)C(C)=C,-106.35395999999857
CCCCOC(=O)C(C)=C,-106.36196999999856
COC(=O)c1cc(O)c(O)c(O)c1,-107.23809999999912
COC(=O)c1ccc(O)cc1,-96.7652499999988
CCOC(=O)\C=C\c1ccccc1,-123.86570999999869
CCOC(=O)CC,-74.05225999999925
CCOC(=O)NC,-72.1858299999992
CCOC(=O)CC(=O)OCC,-105.02867999999852
CC(C)COC(=O)C=C,-93.54878999999846
CC(=O)OC=C,-55.56716999999958
COCC(C)OC(C)=O,-91.59422999999857
CC(=C)C(=O)OCCOCCOCCOC(=O)C(C)=C,-192.07731999999896
CCCOC(C)=O,-74.10225999999875
CCOC=O,-48.43189000000018
CCCCCCCCCC(=O)OC,-149.80716999999774
CCCOC=O,-61.10210999999913
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,-299.3946800000085
COC(=O)c1ccccc1O,-96.5852199999988
CCOC(=O)c1ccc(O)cc1,-109.5418099999988
CCCOC(=O)c1cc(O)c(O)c(O)c1,-132.8060799999989
COC(=O)c1ccc(OC)cc1,-108.98906999999916
CCOC(=O)CCC(=O)OCC,-117.80491999999869
CCCCOC(C)=O,-86.73700999999869
COC(=O)c1ccccc1C(=O)OC,-122.06288999999924
CCCOC(=O)c1ccccc1C(=O)OCCC,-172.9853399999988
C=CCOC(=O)c1ccccc1C(=O)OCC=C,-161.42164999999886
Nc1ccc(c(O)c1)C(=O)Oc2ccccc2,-150.5564999999997
CCCCOC(=O)c1ccccc1,-129.36463999999796
CC(=O)OCc1ccccc1,-104.11336999999891
CCOC(=O)C=C,-68.17558999999937
CCCCOC(=O)C=C,-93.53508999999849
CCOC(C)=O,-61.43475999999919
CCOC(=O)CC(C)=O,-87.05062999999926
CCC(=O)OC,-61.267759999999285
CC(=C)C(=O)OC(C)(C)C,-106.6331099999984
CC(C)OC(=O)c1ccccc1C(=O)OC(C)C,-173.27728999999863
COC(=O)c1ccc(N)cc1,-102.3732399999992
OCCOC(=O)C=C,-73.4080999999992
CC(=C)C(=O)OCCO,-86.24693999999909
CC(=O)OCCBr,-59.912859999999455
CC(O)COC(=O)C=C,-86.17119999999909
CCCCCCCCC(=O)OC,-137.20480999999836
CC(=O)OC[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)C=O,-236.68110000000888
CCCCCOC(=O)c1ccc(N)cc1,-153.1540099999979
CCCCCCCOC(=O)c1ccc(N)cc1,-178.3682599999979
CCCCCCCCOC(=O)c1ccc(N)cc1,-190.9934899999976
CC(C)=O,-43.315930000000094
CCC(=O)c1ccc(O)cc1,-104.05965999999876
CC1=CC(=O)CC(C)(C)C1,-109.03087999999843
CCC(C)=O,-55.94078999999999
O=C1c2ccccc2C(=O)c3ccccc13,-136.71532999999954
CCC(=O)c1ccccc1,-98.55342999999904
CCC(=O)CC,-68.50395000000003
CC(=O)c1ccccc1,-85.93489999999906
CC(=O)c1ccc(N)cc1,-97.05359999999905
CC(=O)c1ccc(O)cc1,-91.45061999999916
O=C1C=CC(=O)C=C1,-64.95952999999963
CCCC(C)=O,-68.58751000000007
CC(C)CC(C)=O,-81.30038999999897
O=C1CCCCC1,-76.3246699999993
CC(C)CCC(C)=O,-93.94978999999852
CCCCCC(C)=O,-93.90011999999842
CCCCCCC(C)=O,-106.49792999999796
O=C(c1ccccc1)c2ccccc2,-128.54718999999886
Oc1ccc(O)cc1,-71.06377999999951
CC(=O)CC(C)=O,-68.959419999999
CC(=O)C(C)=O,-55.934549999999504
CC(C)C(C)=O,-68.60216000000014
CCCCC(C)=O,-81.21601999999916
CCCCCCCCC(C)=O,-131.89442999999756
CCCCCCCC(C)=O,-119.2552199999982
C1CO1,-28.94608000000005
CC1CO1,-41.78116
C1OC1c2ccccc2,-84.52760999999894
ClCC1CO1,-41.02177000000006
OCC1CO1,-46.934470000000154
C1OC1C2CO2,-53.23870999999963
CC(C)(O)C(Cl)(Cl)Cl,-58.772449999999246
OCC(F)(F)F,-37.736859999999524
OCCCl,-34.75066000000004
OCC(Cl)(Cl)Cl,-33.05991999999969
OCCBr,-33.99560999999994
C#N,-17.62901999999997
CC#N,-30.593390000000053
N#Cc1ccccc1,-73.25404000000003
CCC#N,-43.247960000000035
C=CC#N,-37.424440000000004
CCCC#N,-55.92345
N#CCC#N,-43.27890000000002
N#CCCC#N,-56.11758999999985
N#CCCCCC#N,-81.53800999999908
CC(=C)C#N,-50.27842999999997
N#CCCCC#N,-68.85425999999995
Clc1cccc(Cl)c1C#N,-71.89291999999978
FC1=CNC(=O)NC1=O,-68.74706999999944
[O-][N+](=O)OCC(CO[N+]([O-])=O)O[N+]([O-])=O,-96.38393000000042
Cn1cnc2N(C)C(=O)N(C)C(=O)c12,-129.91788999999926
CN1C(=O)N(C)c2nc[nH]c2C1=O,-117.38298999999915
O=C1Nc2ccccc2C=C1,-99.76208999999879
CN1CC(=O)N=C1N,-77.75258999999937
CNN,-38.30878000000007
CC1=CNC(=O)NC1=O,-81.29571999999939
O=C1NC=CC(=O)N1,-68.49760999999944
C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC2CC(=O)NC(=O)C2,-203.01675999999767
[O-][N+](=O)C(Cl)(Cl)Cl,-28.18340999999987
CCC1(CCC(=O)NC1=O)c2ccccc2,-156.09375999999838
[O-][N+](=O)O[C@H]1CO[C@@H]2[C@@H](CO[C@H]12)O[N+]([O-])=O,-116.76440000000002
c1cnc2ncncc2n1,-87.6117899999997
CNCC(C)c1ccccc1,-121.38018999999805
O=NN1CCCCC1,-83.3799799999988
c1ccc(cc1)N=Nc2ccccc2,-131.24251999999865
CN1CCOCC1,-78.57374999999911
C1CNCCN1,-71.71087999999986
C1CCNCC1,-73.8525199999999
C1COCCN1,-66.01132000000007
O=C1NNC(=O)C=C1,-66.80086999999935
NC(N)=NC#N,-57.82023999999989
O=C1CNC(=O)N1,-60.752289999999675
CN1C=CC(=O)NC1=O,-80.96394999999939
O=C1CCCN1,-61.97708000000001
CN1C=CC=CC1=O,-76.6107299999992
CN1CCCC1=O,-74.43343999999887
O=NN1CCCC1,-70.77100999999925
CCCCCCCCCCCCN1CCCC1=O,-213.72585999999592
CCCCCCCCCCCCN1CC(CC1=O)C(O)=O,-232.3174699999968
CN1CC(CC1=O)C(O)=O,-93.15804999999888
CNC(=O)N1C=C(F)C(=O)NC1=O,-105.44904999999926
COC(=O)C1CN(C)C(=O)C1,-105.37148999999908
CCCCNC(=O)N1C=C(F)C(=O)NC1=O,-143.50546999999915
CCCCCCN1CC(CC1=O)C(=O)OC,-168.6958899999977
CN1CCC[C@H]1c2cccnc2,-127.0655599999984
NNC(=O)c1ccncc1,-92.51786999999922
OC(=O)c1cccnc1,-77.14180999999962
NC(=O)c1cccnc1,-82.57516999999963
OCc1cccnc1,-76.35799999999927
CCc1ccccn1,-83.8533199999997
Cc1cccc(C)n1,-84.08245999999941
Cc1cc(C)nc(C)c1,-96.96283999999856
Cc1ccncc1,-71.23148999999991
Cc1cccnc1,-71.19726000000003
Oc1cccnc1,-63.7055199999993
Brc1ccccn1,-56.99793999999986
Cc1ccccn1,-71.20506999999998
Clc1ccccn1,-57.626379999999706
c1ccncc1,-58.337429999999934
c1ccc(nc1)c2ccccn2,-111.94365999999901
c1cc(ccn1)c2ccncc2,-112.0454999999988
NC(=O)c1cnccn1,-80.55281999999944
Cc1cnccn1,-69.19146999999987
c1cncnc1,-56.49130000000002
Cc1cc(N)nc(C)n1,-93.45948999999905
CCC1(C(=O)NC(=O)NC1=O)c2ccccc2,-155.0635799999996
CCC1(CC)C(=O)NC(=O)N(C)C1=O,-137.4509999999982
CCCCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3,-220.94259000000008
COC(=O)[C@H]1[C@H](CC2CCC1N2C)OC(=O)c3ccccc3,-211.29885999999942
CN(C)CCCN1c2ccccc2CCc3ccccc13,-220.20115999999783
CN(C)CCCN1c2ccccc2Sc3ccc(Cl)cc13,-198.00132999999823
CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3,-210.87057999999843
CCC1(C(=O)NC(=O)NC1=O)C2=CCCCC2,-165.11257999999907
C=CCC1(CC=C)C(=O)NC(=O)NC1=O,-138.9155999999989
CC(C)(S)[C@@H](N)C(O)=O,-88.36416999999871
OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Cl)cc3,-240.62059000000139
N[S](=O)(=O)c1cc(C(O)=O)c(NCc2occc2)cc1Cl,-166.75379000000063
CN1C(=O)NC(=O)C(C)(C1=O)C2=CCCCC2,-164.94960999999873
CC\C(c1ccc(O)cc1)=C(\CC)c2ccc(O)cc2,-197.43431999999802
OCC(NC(=O)C(Cl)Cl)C(O)c1ccc(cc1)[N+]([O-])=O,-157.6638500000004
O=C1C[C@@H]2OCC=C3CN4CC[C@@]56[C@@H]4C[C@@H]3[C@@H]2[C@@H]5N1c7ccccc67,-241.7483699999993
O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3,-171.5143499999999
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,-163.08724999999822
CCC1(CC)C(=O)NC(=O)NC1=O,-125.02569999999832
CCCC(C)(COC(N)=O)COC(N)=O,-152.478639999998
Cc1cc(C)nc(N[S](=O)(=O)c2ccc(N)cc2)n1,-174.0060199999998
CN(C)C1=C(C)N(C)N(c2ccccc2)C1=O,-170.0770999999977
OCCN1CCN(CCCN2c3ccccc3Sc4ccc(Cl)cc24)CC1,-259.04591999999906
CN(C)CCCN1c2ccccc2Sc3ccccc13,-198.64565999999832
N[S](=O)(=O)c1cc2c(NCN[S]2(=O)=O)cc1Cl,-127.96383999999986
N[S](=O)(=O)c1cc2c(NC=N[S]2(=O)=O)cc1Cl,-122.71509000000015
CCN(CC)C(=O)c1cccnc1,-132.8818199999982
CCN(CC)CCOC(=O)c1ccc(N)cc1,-175.93178999999782
CC(=O)Nc1sc(nn1)[S](N)(=O)=O,-100.82137999999941
CN1N(C(=O)C=C1C)c2ccccc2,-134.35943999999836
CC(CN1c2ccccc2Sc3ccccc13)N(C)C,-198.71646999999803
[O-][N+](=O)c1sc(nc1)N2CCNC2=O,-110.17570999999953
CCOc1ccc(NC(C)=O)cc1,-127.62454999999865
Nc1ccc(cc1)[S](N)(=O)=O,-96.3186799999994
COC(=O)C1=CCCN(C)C1,-111.81869999999891
OCCN1CCN(CCCN2c3ccccc3Sc4ccc(cc24)C(F)(F)F)CC1,-274.9347400000097
Nc1ncnc2n(ccc12)C3OC(CO)C(O)C3O,-172.75183999999905
Nc1ccc(cc1)[S](=O)(=O)Nc2sccn2,-132.96389999999928
CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,-162.93514999999843
CCC1(C(C)C)C(=O)NC(=O)NC1=O,-137.6533199999985
CC(C)C1(CC=C)C(=O)NC(=O)NC1=O,-144.6936899999987
CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O,-167.21612999999797
CCC(Br)(CC)C(=O)NC(N)=O,-115.04219999999849
COc1ccc(N[S](=O)(=O)c2ccc(N)cc2)nn1,-165.17439999999988
O=C1N[S](=O)(=O)c2ccccc12,-93.39285999999949
Cn1cnc2N(C)C(=O)NC(=O)c12,-117.48666999999931
O=C1NC(=O)c2ccccc12,-92.42260999999941
O=C1Oc2ccccc2C=C1,-93.62686999999914
CCCNC(=O)N[S](=O)(=O)c1ccc(Cl)cc1,-146.60930999999937
COc1cc(CC=C)ccc1O,-115.64755999999849
CCN(CC)C(=S)SSC(=S)N(CC)CC,-155.30752999999774
CC(=O)OCC(COC(C)=O)OC(C)=O,-136.32445999999936
C=CCC1(C(=O)NC(=O)NC1=O)c2ccccc2,-161.9727399999997
CCCCCC1(CC)C(=O)NC(=O)NC1=O,-163.02287999999862
CN1CCN(CCCN2c3ccccc3Sc4ccc(cc24)C(F)(F)F)CC1,-256.97420000000875
COc1cc(N[S](=O)(=O)c2ccc(N)cc2)nc(OC)n1,-183.8082799999993
CCC1(C(=O)NCNC1=O)c2ccccc2,-153.95838999999887
COC1CC(=O)C[C@@H](C)[C@]12Oc3c(Cl)c(OC)cc(OC)c3C2=O,-209.46937000000253
CCCCC1C(=O)N(N(C1=O)c2ccc(O)cc2)c3ccccc3,-226.38492000000002
N[S](=O)(=O)c1cc2c(NC(N[S]2(=O)=O)C(Cl)Cl)cc1Cl,-139.13371000000006
CCN(CC)CC(=O)Nc1c(C)cccc1C,-183.64152999999808
OC[C@H]1O[C@@H](Oc2ccccc2CO)[C@H](O)[C@@H](O)[C@@H]1O,-180.62431999999905
CC(=O)N[S](=O)(=O)c1ccc(N)cc1,-122.4968199999994
Cc1sc(N[S](=O)(=O)c2ccc(N)cc2)nn1,-143.48534999999947
OCC(O)C(O)CO,-76.55499999999894
